".scenario.id",".at","prevpos.retest.start","second.genps.start","part.index.prob","part.ppindex.prob","part.ident.main.prob","part.ident.casl.prob","part.ident.ooff.prob","part.hiv.test.rate_1","part.hiv.test.rate_2","part.hiv.test.rate_3","part.prep.start.prob_1","part.prep.start.prob_2","part.prep.start.prob_3","part.tx.init.rate_1","part.tx.init.rate_2","part.tx.init.rate_3","part.tx.reinit.rate_1","part.tx.reinit.rate_2","part.tx.reinit.rate_3"
"b054_0.571_0.214_max",0,3901,Inf,0.571,0.571,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"b055_0.643_0.214_max",0,3901,Inf,0.643,0.643,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"b056_0.714_0.214_max",0,3901,Inf,0.714,0.714,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"b057_0.786_0.214_max",0,3901,Inf,0.786,0.786,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"b058_0.857_0.214_max",0,3901,Inf,0.857,0.857,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"b059_0.929_0.214_max",0,3901,Inf,0.929,0.929,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"b060_1_0.214_max",0,3901,Inf,1,1,0.214,0.214,0.214,1,1,1,1,1,1,1,1,1,1,1,1
"b061_0_0.286_max",0,3901,Inf,0,0,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b062_0.071_0.286_max",0,3901,Inf,0.071,0.071,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b063_0.143_0.286_max",0,3901,Inf,0.143,0.143,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b064_0.214_0.286_max",0,3901,Inf,0.214,0.214,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b065_0.286_0.286_max",0,3901,Inf,0.286,0.286,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b066_0.357_0.286_max",0,3901,Inf,0.357,0.357,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b067_0.429_0.286_max",0,3901,Inf,0.429,0.429,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b068_0.5_0.286_max",0,3901,Inf,0.5,0.5,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b069_0.571_0.286_max",0,3901,Inf,0.571,0.571,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b070_0.643_0.286_max",0,3901,Inf,0.643,0.643,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b071_0.714_0.286_max",0,3901,Inf,0.714,0.714,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b072_0.786_0.286_max",0,3901,Inf,0.786,0.786,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b073_0.857_0.286_max",0,3901,Inf,0.857,0.857,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b074_0.929_0.286_max",0,3901,Inf,0.929,0.929,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b075_1_0.286_max",0,3901,Inf,1,1,0.286,0.286,0.286,1,1,1,1,1,1,1,1,1,1,1,1
"b076_0_0.357_max",0,3901,Inf,0,0,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b077_0.071_0.357_max",0,3901,Inf,0.071,0.071,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b078_0.143_0.357_max",0,3901,Inf,0.143,0.143,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b079_0.214_0.357_max",0,3901,Inf,0.214,0.214,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b080_0.286_0.357_max",0,3901,Inf,0.286,0.286,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b081_0.357_0.357_max",0,3901,Inf,0.357,0.357,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b082_0.429_0.357_max",0,3901,Inf,0.429,0.429,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b083_0.5_0.357_max",0,3901,Inf,0.5,0.5,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b084_0.571_0.357_max",0,3901,Inf,0.571,0.571,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b085_0.643_0.357_max",0,3901,Inf,0.643,0.643,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b086_0.714_0.357_max",0,3901,Inf,0.714,0.714,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b087_0.786_0.357_max",0,3901,Inf,0.786,0.786,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b088_0.857_0.357_max",0,3901,Inf,0.857,0.857,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b089_0.929_0.357_max",0,3901,Inf,0.929,0.929,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b090_1_0.357_max",0,3901,Inf,1,1,0.357,0.357,0.357,1,1,1,1,1,1,1,1,1,1,1,1
"b091_0_0.429_max",0,3901,Inf,0,0,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b092_0.071_0.429_max",0,3901,Inf,0.071,0.071,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b093_0.143_0.429_max",0,3901,Inf,0.143,0.143,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b094_0.214_0.429_max",0,3901,Inf,0.214,0.214,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b095_0.286_0.429_max",0,3901,Inf,0.286,0.286,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b096_0.357_0.429_max",0,3901,Inf,0.357,0.357,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b097_0.429_0.429_max",0,3901,Inf,0.429,0.429,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b098_0.5_0.429_max",0,3901,Inf,0.5,0.5,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b099_0.571_0.429_max",0,3901,Inf,0.571,0.571,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b100_0.643_0.429_max",0,3901,Inf,0.643,0.643,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b101_0.714_0.429_max",0,3901,Inf,0.714,0.714,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b102_0.786_0.429_max",0,3901,Inf,0.786,0.786,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b103_0.857_0.429_max",0,3901,Inf,0.857,0.857,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b104_0.929_0.429_max",0,3901,Inf,0.929,0.929,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b105_1_0.429_max",0,3901,Inf,1,1,0.429,0.429,0.429,1,1,1,1,1,1,1,1,1,1,1,1
"b106_0_0.5_max",0,3901,Inf,0,0,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"b107_0.071_0.5_max",0,3901,Inf,0.071,0.071,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"b108_0.143_0.5_max",0,3901,Inf,0.143,0.143,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"b109_0.214_0.5_max",0,3901,Inf,0.214,0.214,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"b110_0.286_0.5_max",0,3901,Inf,0.286,0.286,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"b111_0.357_0.5_max",0,3901,Inf,0.357,0.357,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"b112_0.429_0.5_max",0,3901,Inf,0.429,0.429,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
"b113_0.5_0.5_max",0,3901,Inf,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1
